Month,CBSACode,CBSATitle,Country,PropertyType,NoOfBdrs,MedianListingPrice ,MedianListingPrice M/M,MedianListingPrice Y/Y,MedianListingSqft ,MedianListingSqft M/M,MedianListingSqft Y/Y,MedianListingPricePerSqft,MedianListingPricePerSqft M/M,MedianListingPricePerSqft Y/Y,ActiveListingCount,ActiveListingCount M/M,ActiveListingCount Y/Y,DOMUnder30,DOMUnder30 M/M,DOMUnder30 Y/Y,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,NewListingCount,NewListingCount M/M,NewListingCount Y/Y,PriceIncreasedCount,PriceIncreasedCount M/M,PriceIncreasedCount Y/Y,PriceReducedCount,PriceReducedCount M/M,PriceReducedCount Y/Y,PendingListingCount,PendingListingCount M/M,PendingListingCount Y/Y,TotalListingCount,TotalListingCount M/M,TotalListingCount Y/Y,PendingRatio,PendingRatio M/M,PendingRatio Y/Y,Views M/M,Views Y/Y,ViewsPerProperty M/M,ViewsPerProperty Y/Y,QualityFlagPending,QualityFlagSqft
201808,30780,"Little Rock-North Little Rock-Conway, AR",USA,Total,bdrs_2,99950.000000,-0.0472,-0.0467,1161.00000,-0.0325,-0.0039,86.40684410646350,0.0198,-0.0178,332.0,0.0343,-0.0791,0.2680,0.0240,0.2007,65.00,-8.50,-0.1156,-12.50,-0.1613,80.0,-0.1667,0.0256,0.0,,-1.0000,70.0,0.4583,-0.0278,0.0,,-1.0000,332.0,0.0343,-0.0816,0.0000,0.0000,-0.0028,0.0193,0.0468,0.0000,0.1343,0,1
201808,41700,"San Antonio-New Braunfels, TX",USA,Total,bdrs_2,187675.000000,-0.0125,0.1763,1222.00000,0.0154,0.0185,146.42637532871200,-0.0084,0.0734,724.5,0.0035,0.1592,0.3195,0.0346,0.0454,59.00,3.00,0.0536,0.00,0.0000,274.0,0.0873,0.1810,16.0,0.0000,-0.4286,178.0,0.0854,0.2535,226.0,0.0865,0.0686,950.5,0.0220,0.1363,0.3119,0.0239,-0.0265,0.1266,0.2761,0.1333,0.1226,0,1
201808,27920,"Junction City, KS",USA,Total,bdrs_2,79950.000000,0.0000,0.1924,1267.00000,-0.0280,0.3323,66.30247493734300,0.0404,0.0555,65.5,-0.1149,-0.2384,0.0686,-0.7793,-0.5628,67.00,10.50,0.1858,-14.75,-0.1804,6.0,-0.5000,-0.6250,0.0,,,10.0,0.2500,-0.1667,0.0,,,65.5,-0.1149,-0.2384,0.0000,0.0000,0.0000,-0.2567,-0.0280,-0.1667,0.1111,0,0
201808,33180,"Middlesborough, KY",USA,Total,bdrs_2,73950.000000,-0.0633,0.3752,1130.00000,0.0660,0.1078,65.83975366876275,-0.0865,0.3318,21.0,0.1053,0.0000,0.1666,-0.2086,-0.1250,87.75,-13.25,-0.1312,-23.50,-0.2112,2.0,-0.5000,-0.6667,0.0,,,2.0,,,3.5,-0.3000,2.5000,24.5,0.0208,0.1136,0.1667,-0.0965,0.1190,0.5063,0.3878,0.2105,0.3939,0,1
201808,19620,"Del Rio, TX",USA,Total,bdrs_2,95050.000000,-0.0943,-0.0231,1200.00000,-0.1429,-0.1111,72.96875000000000,-0.0899,0.0315,20.0,-0.0476,-0.3220,0.1000,0.0504,-0.1569,191.00,30.00,0.1863,92.25,0.9342,2.0,,0.0000,0.0,,,2.0,,-0.5000,0.0,,,20.0,-0.0476,-0.3220,0.0000,0.0000,0.0000,0.0065,-0.3410,0.0500,0.0500,0,1
201808,17540,"Clinton, IA",USA,Total,bdrs_2,62800.000000,0.0475,-0.0967,1034.00000,-0.0199,-0.0077,63.69497310090275,0.0406,-0.0524,63.0,0.1887,-0.3571,0.2539,0.4952,0.3828,93.25,6.25,0.0718,-12.25,-0.1161,22.0,0.8333,0.1000,0.0,,,18.0,0.1250,-0.1000,18.0,0.0588,17.0000,81.0,0.1571,-0.1818,0.2857,-0.0350,0.2755,0.6000,-0.0939,0.2949,0.4225,1,1
201808,11140,"Americus, GA",USA,Total,bdrs_2,79050.000000,0.0896,-0.1330,1209.00000,-0.0058,-0.0579,56.21467468040450,0.0626,-0.1775,25.5,-0.0192,-0.1905,0.0980,-0.3624,-0.4388,140.75,-2.25,-0.0157,-2.75,-0.0192,2.0,,-0.5000,0.0,,,4.0,,1.0000,0.0,,,25.5,-0.0192,-0.1905,0.0000,0.0000,0.0000,0.3326,0.6450,0.3529,0.7692,0,1
201808,11820,"Astoria, OR",USA,Total,bdrs_2,285425.000000,0.0228,-0.0326,1161.50000,0.0755,-0.0215,254.64767363488450,-0.0838,0.0024,90.5,-0.0573,-0.2130,0.2762,0.0199,0.7648,57.25,-22.75,-0.2844,-27.00,-0.3205,36.0,0.1250,1.0000,0.0,,,32.0,3.0000,0.1429,0.0,,,90.5,-0.0573,-0.2130,0.0000,0.0000,0.0000,0.2344,0.5531,0.2990,0.8929,0,1
201808,17220,"Clarksburg, WV",USA,Total,bdrs_2,69950.000000,-0.0790,-0.1683,1107.00000,-0.0366,0.0005,70.25560224089575,0.0036,-0.0673,55.0,0.1702,-0.2667,0.3181,0.6619,0.4465,72.00,-10.00,-0.1220,-10.50,-0.1273,20.0,0.6667,0.2500,0.0,,,16.0,0.3333,0.3333,3.0,2.0000,0.5000,58.0,0.2083,-0.2468,0.0545,0.0333,0.0279,0.4579,0.7033,0.2000,1.2500,0,1
201808,40380,"Rochester, NY",USA,Total,bdrs_2,139950.000000,-0.0007,0.0887,1259.00000,-0.0164,0.0299,117.92583780539275,-0.0018,0.1139,456.0,0.0111,-0.0076,0.3388,-0.0796,-0.0298,53.00,4.00,0.0816,1.50,0.0291,184.0,-0.0612,0.0000,0.0,-1.0000,-1.0000,102.0,0.1087,0.1860,3.5,-0.3000,2.5000,459.5,0.0077,-0.0022,0.0077,-0.0034,0.0055,0.0945,0.4415,0.0606,0.4685,0,0
201808,19180,"Danville, IL",USA,Total,bdrs_2,49900.000000,0.1458,-0.0010,1101.00000,0.0323,0.0016,45.17370063118050,0.1087,-0.0352,94.5,0.0385,0.0216,0.1534,-0.5014,-0.0211,73.25,-8.75,-0.1067,-29.00,-0.2836,18.0,-0.4375,0.8000,0.0,,,8.0,-0.5000,-0.5000,2.0,-0.6667,-0.3333,96.5,-0.0052,0.0105,0.0212,-0.0448,-0.0113,0.2261,0.4494,0.1481,0.4762,0,1
201808,24060,"Glenwood Springs, CO",USA,Total,bdrs_2,342050.000000,-0.0229,-0.1679,1258.00000,0.0000,-0.0085,270.89896795219975,0.0006,-0.1571,231.0,-0.0043,0.1726,0.1493,-0.2468,-0.2646,110.50,-5.50,-0.0474,-32.25,-0.2259,38.0,0.0556,-0.0952,0.0,,,30.0,-0.0625,0.1538,37.0,0.2333,-0.0976,268.0,0.0229,0.1261,0.1602,0.0309,-0.0479,0.0761,0.2233,0.0909,0.0213,0,1
201808,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",USA,Total,bdrs_2,159825.000000,-0.0014,0.0869,1219.50000,0.0000,0.0350,130.49308539205100,-0.0115,0.0759,1214.5,-0.0376,-0.0875,0.2861,-0.0371,0.1630,60.00,5.00,0.0909,-5.50,-0.0840,370.0,-0.0263,-0.0160,10.0,-0.5000,-0.4444,284.0,-0.1341,0.0000,70.0,0.1667,0.4433,1284.5,-0.0284,-0.0689,0.0576,0.0101,0.0212,-0.0039,0.1136,0.0625,0.2593,0,0
201808,32340,"Maryville, MO",USA,Total,bdrs_2,87450.000000,0.1204,0.6150,1218.25000,0.0250,0.0359,88.31221135757600,0.0860,0.6759,17.5,0.0938,0.0606,0.3142,0.6757,2.4603,86.50,1.50,0.0176,-37.50,-0.3024,6.0,0.5000,0.5000,0.0,,,4.0,0.0000,1.0000,0.0,,,17.5,0.0938,0.0606,0.0000,0.0000,0.0000,0.1041,0.9950,0.1000,0.8333,0,1
201808,12300,"Augusta-Waterville, ME",USA,Total,bdrs_2,163625.000000,-0.0086,0.0642,1075.50000,0.0503,-0.0533,140.32047020524075,-0.0821,0.1078,131.0,0.0077,-0.2012,0.2556,0.3291,0.0479,89.50,9.50,0.1188,17.50,0.2431,52.0,0.8571,0.1304,0.0,,,42.0,0.5000,0.0000,23.0,-0.1481,0.0698,154.0,-0.0191,-0.1698,0.1756,-0.0321,0.0445,0.2026,0.0732,0.1419,0.3520,0,1
201808,28540,"Ketchikan, AK",USA,Total,bdrs_2,141925.000000,-0.0414,-0.2665,956.00000,0.0870,-0.0682,155.64539769396100,0.0336,-0.2268,17.5,-0.0278,0.1667,0.0571,-0.7430,-0.7145,109.00,34.00,0.4533,-11.50,-0.0954,0.0,,-1.0000,0.0,,,0.0,,-1.0000,0.0,,,17.5,-0.0278,0.1667,0.0000,0.0000,0.0000,0.3253,1.2925,0.2222,0.6604,0,1
201808,10860,"Alice, TX",USA,Total,bdrs_2,64000.000000,-0.0864,-0.2562,1040.00000,-0.0262,-0.0845,70.58792582689625,0.0109,-0.1093,31.5,0.0500,0.1887,0.2063,-0.2265,-0.3568,92.25,14.75,0.1903,9.75,0.1182,4.0,-0.6667,-0.5000,0.0,,,6.0,,0.5000,3.5,-0.3000,-0.3636,35.0,0.0000,0.0938,0.1111,-0.0556,-0.0964,0.1466,0.7247,0.1528,0.2576,0,1
201808,13700,"Big Spring, TX",USA,Total,bdrs_2,76225.000000,0.3019,-0.2400,1144.00000,0.0233,-0.1008,64.70642883686325,0.2919,-0.0893,10.0,-0.0909,-0.4444,0.2999,0.0997,0.0795,63.25,5.25,0.0905,0.00,0.0000,6.0,,0.0000,0.0,,,2.0,-0.5000,,2.0,-0.3333,3.0000,12.0,-0.1429,-0.3514,0.2000,-0.0727,0.1722,-0.3179,-0.0477,-0.1967,0.9216,1,1
201808,25900,"Hilo, HI",USA,Total,bdrs_2,415024.750000,-0.0236,0.0885,1094.50000,-0.0086,-0.0645,367.96906796906750,-0.0133,0.0747,533.5,-0.0102,0.0201,0.1696,0.1284,0.1910,111.00,6.00,0.0571,-7.50,-0.0633,80.0,-0.2308,-0.0698,4.0,0.0000,0.0000,60.0,-0.0625,0.1538,0.0,,,533.5,-0.0102,0.0201,0.0000,0.0000,0.0000,0.1171,0.2523,0.1048,0.2342,0,1
201808,47340,"Wabash, IN",USA,Total,bdrs_2,62300.000000,-0.0408,-0.0401,1166.50000,-0.0131,-0.0425,55.79761402026975,0.0217,-0.0263,36.5,-0.0395,0.2167,0.1506,-0.3641,-0.1784,88.25,13.25,0.1767,-14.00,-0.1369,4.0,-0.5000,-0.5000,0.0,,,2.0,-0.8333,-0.5000,0.0,,-1.0000,36.5,-0.0395,0.1774,0.0000,0.0000,-0.0333,-0.0055,-0.0008,0.0000,-0.1905,0,0
201808,17980,"Columbus, GA-AL",USA,Total,bdrs_2,59475.000000,-0.0242,-0.0958,1076.75000,-0.0140,-0.0218,57.01292587655075,0.0072,-0.0420,144.0,-0.0769,-0.2653,0.1562,0.1604,0.2241,93.25,-16.75,-0.1523,-24.75,-0.2097,30.0,0.2500,0.0714,0.0,,,30.0,1.5000,0.5000,1.5,0.5000,0.0000,145.5,-0.0732,-0.2633,0.0104,0.0040,0.0028,0.0756,0.2694,0.1190,0.7407,0,1
201808,41180,"St. Louis, MO-IL",USA,Total,bdrs_2,109950.000000,-0.0009,0.0833,1074.50000,0.0014,-0.0104,103.08101126114950,-0.0057,0.0637,2490.0,0.0077,-0.0965,0.3381,-0.0030,-0.0218,52.50,1.50,0.0294,2.00,0.0396,828.0,-0.0961,-0.1020,14.0,-0.1250,-0.5625,670.0,0.1473,-0.0746,577.0,-0.1231,-0.1211,3067.0,-0.0198,-0.1012,0.2317,-0.0346,-0.0065,0.0706,0.0891,0.0397,0.2243,0,1
201808,39900,"Reno, NV",USA,Total,bdrs_2,288800.000000,0.0312,0.0457,1171.75000,-0.0036,-0.0260,240.95676091411825,0.0439,0.1248,337.5,0.1598,0.1326,0.4074,-0.0282,0.1846,42.00,3.00,0.0769,-10.50,-0.2000,150.0,0.1029,0.2295,6.0,-0.2500,-0.2500,80.0,0.1111,1.2222,25.0,-0.0385,-0.6377,362.5,0.1435,-0.0123,0.0741,-0.0153,-0.1575,0.1602,0.1164,0.0217,-0.0724,1,0
201808,10180,"Abilene, TX",USA,Total,bdrs_2,72550.000000,-0.0333,-0.0065,1120.00000,0.0145,-0.0655,72.40106537435200,0.0222,0.0774,63.0,0.1667,-0.0308,0.3809,0.5824,0.2378,59.50,-13.50,-0.1849,-17.50,-0.2273,22.0,0.3750,-0.1538,0.0,,-1.0000,20.0,0.6667,1.5000,24.5,-0.0200,-0.5917,87.5,0.1076,-0.3000,0.3889,-0.0741,-0.5342,0.1370,0.0427,-0.0515,0.0840,1,1
201808,36980,"Owensboro, KY",USA,Total,bdrs_2,89950.000000,0.0000,0.0715,1202.50000,0.0380,0.1616,79.78219696969650,0.0152,0.0588,64.0,0.0323,-0.0725,0.3125,-0.0311,0.0783,53.50,5.50,0.1146,9.00,0.2022,22.0,0.3750,0.2222,0.0,,,16.0,0.0000,3.0000,0.0,,,64.0,0.0323,-0.0725,0.0000,0.0000,0.0000,0.0864,0.4787,0.0182,0.5342,0,0
201808,45460,"Terre Haute, IN",USA,Total,bdrs_2,51950.000000,0.0400,-0.1334,1104.00000,0.0337,-0.0381,49.84291422454550,0.0033,-0.0656,131.5,-0.1233,-0.3474,0.2547,-0.1696,-0.0223,63.50,2.50,0.0410,6.50,0.1140,44.0,0.0000,-0.2143,0.0,,-1.0000,56.0,0.5556,0.4000,58.0,-0.0492,28.0000,189.5,-0.1019,-0.0688,0.4411,0.0344,0.4311,0.0050,-0.0945,0.0636,0.2581,1,1
201808,39980,"Richmond, IN",USA,Total,bdrs_2,52450.000000,0.0194,0.0501,1102.00000,0.0596,0.0256,44.95429939508825,-0.0008,-0.0471,54.5,-0.2431,-0.2378,0.1284,-0.4222,-0.5522,98.50,24.00,0.3221,18.50,0.2313,8.0,-0.5000,-0.6364,0.0,,,10.0,0.2500,0.6667,0.0,,,54.5,-0.2431,-0.2378,0.0000,0.0000,0.0000,-0.1451,-0.0702,-0.0147,0.1754,0,1
201808,19580,"Defiance, OH",USA,Total,bdrs_2,75650.000000,-0.1095,0.0815,1054.00000,-0.0113,-0.0543,65.95781663398150,-0.0160,0.0657,15.5,-0.2250,-0.3261,0.3870,0.5480,0.9785,103.50,36.50,0.5448,31.00,0.4276,6.0,0.5000,0.5000,0.0,,,0.0,,,0.0,,,15.5,-0.2250,-0.3261,0.0000,0.0000,0.0000,0.1015,0.4671,0.4255,1.1270,0,1
201808,49420,"Yakima, WA",USA,Total,bdrs_2,148775.000000,-0.0791,0.1449,1159.75000,-0.0707,0.0043,142.02407506116525,-0.0249,0.2131,93.0,-0.0606,-0.2051,0.3172,0.0468,-0.0359,51.50,3.50,0.0729,5.50,0.1196,28.0,0.0000,-0.3000,0.0,,,20.0,0.2500,0.4286,2.5,0.2500,,95.5,-0.0545,-0.1838,0.0269,0.0067,0.0269,0.0644,0.0871,0.1188,0.3459,0,1
201808,33660,"Mobile, AL",USA,Total,bdrs_2,99575.000000,-0.0038,0.3128,1188.50000,0.0055,0.0335,83.32759022031050,-0.0856,0.2514,142.5,0.0556,-0.1994,0.2351,-0.0081,0.1627,80.50,-7.50,-0.0852,-10.75,-0.1178,40.0,0.0000,-0.0476,2.0,,,30.0,0.0714,-0.2105,0.0,,,142.5,0.0556,-0.1994,0.0000,0.0000,0.0000,0.1183,0.0832,0.0833,0.4219,0,1
201808,14180,"Blytheville, AR",USA,Total,bdrs_2,68050.000000,0.4016,0.2109,1605.00000,0.3286,0.2728,68.53582554517100,1.3685,1.1308,19.0,0.0556,-0.3667,0.2105,2.7859,5.3213,117.50,-6.50,-0.0524,-22.00,-0.1577,2.0,,,0.0,,,0.0,,,0.0,,,19.0,0.0556,-0.3667,0.0000,0.0000,0.0000,0.4868,0.1531,0.5000,0.7143,0,1
201808,22540,"Fond du Lac, WI",USA,Total,bdrs_2,99950.000000,-0.0910,-0.0003,1198.00000,-0.0228,0.1631,94.21106064939450,-0.0290,-0.0203,74.5,-0.0802,-0.2767,0.2550,-0.1737,0.4596,52.50,-0.50,-0.0094,-28.50,-0.3519,18.0,-0.3571,-0.3077,0.0,,,14.0,0.1667,-0.2222,3.0,0.0000,,77.5,-0.0774,-0.2476,0.0403,0.0032,0.0403,-0.0475,-0.0637,0.0795,0.5079,0,1
201808,30460,"Lexington-Fayette, KY",USA,Total,bdrs_2,149962.500000,-0.1712,-0.0295,1190.00000,-0.0341,0.0208,119.87043308861875,-0.0594,-0.0134,149.0,0.1920,-0.2300,0.3825,0.0394,0.1845,44.50,-9.50,-0.1759,-16.25,-0.2675,64.0,0.0667,-0.1111,0.0,,-1.0000,58.0,0.3182,0.0000,116.0,-0.1714,-0.0085,265.0,0.0000,-0.1465,0.7785,-0.3415,0.1739,0.2795,0.2514,0.0603,0.5974,1,1
201808,43140,"Shelby, NC",USA,Total,bdrs_2,93775.000000,-0.0134,0.4123,1146.50000,-0.0243,0.0518,81.21376000107850,-0.0011,0.3283,41.0,0.0513,-0.3835,0.3048,-0.3396,0.3516,44.50,4.50,0.1125,-36.50,-0.4506,12.0,-0.2500,-0.4545,0.0,,-1.0000,6.0,-0.6250,-0.7000,7.0,0.7500,0.0000,48.0,0.1163,-0.3469,0.1707,0.0682,0.0655,-0.1131,-0.0174,-0.0649,0.6552,0,1
201808,23060,"Fort Wayne, IN",USA,Total,bdrs_2,79950.000000,-0.0074,0.1454,1135.00000,-0.0009,-0.0262,73.11571294429650,-0.0491,0.1579,103.0,0.1977,-0.0925,0.4757,0.0489,0.1019,33.00,-3.00,-0.0833,-3.25,-0.0897,54.0,-0.0357,-0.0690,0.0,,,42.0,0.1667,0.2353,0.0,,,103.0,0.1977,-0.0925,0.0000,0.0000,0.0000,0.2429,0.2464,0.0203,0.3867,0,0
201808,34340,"Mount Airy, NC",USA,Total,bdrs_2,87025.000000,-0.0227,-0.1074,1147.00000,0.0177,0.0780,82.62918724236350,0.0083,-0.0795,44.0,-0.1373,-0.0538,0.2272,-0.2273,0.0062,71.00,6.00,0.0923,-21.25,-0.2304,8.0,-0.5000,-0.3333,0.0,,,6.0,-0.5000,2.0000,1.5,0.5000,0.5000,45.5,-0.1250,-0.0421,0.0341,0.0145,0.0126,-0.0145,0.2602,0.1033,0.3097,0,1
201808,19260,"Danville, VA",USA,Total,bdrs_2,60950.000000,-0.1287,0.0167,1084.00000,-0.0159,-0.0447,58.23426931748250,0.0122,0.1403,78.5,0.0608,-0.2991,0.1464,0.5492,-0.2000,161.00,20.00,0.1418,17.50,0.1220,10.0,0.2500,-0.5000,0.0,,,6.0,-0.2500,-0.5000,1.5,0.5000,0.5000,80.0,0.0667,-0.2920,0.0191,0.0056,0.0102,0.4807,-0.0162,0.4412,0.3243,0,1
201808,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",USA,Total,bdrs_2,590050.000000,0.0555,0.0727,1187.50000,0.0353,-0.0494,436.13885079004475,-0.0014,0.0539,207.0,-0.0236,-0.0417,0.3961,0.0498,0.2139,48.00,-1.00,-0.0204,-6.00,-0.1111,70.0,-0.3269,0.0000,2.0,-0.5000,,48.0,-0.2000,-0.1429,83.0,40.5000,,290.0,0.3551,0.3426,0.4010,0.3915,0.4010,-0.1522,-0.0169,-0.1189,-0.0138,1,1
201808,42700,"Sebring, FL",USA,Total,bdrs_2,137450.000000,0.0178,0.1471,1741.50000,-0.0054,0.0072,75.14899654494350,0.0120,0.1279,210.0,-0.0583,-0.1268,0.2094,-0.1017,-0.1082,73.75,-1.25,-0.0167,-7.75,-0.0951,52.0,0.0000,-0.1613,2.0,-0.5000,-0.5000,38.0,0.5833,0.9000,17.0,-0.2609,0.3600,227.0,-0.0772,-0.1028,0.0810,-0.0222,0.0290,0.0996,0.1838,0.1604,0.3370,0,1
201808,16380,"Celina, OH",USA,Total,bdrs_2,124950.000000,0.0870,0.3746,991.50000,0.0128,-0.0232,117.92383189272000,0.0927,0.2414,34.5,-0.0676,-0.2500,0.1159,-0.3875,-0.1798,110.00,25.50,0.3018,-6.50,-0.0558,0.0,-1.0000,-1.0000,0.0,,,4.0,0.0000,0.0000,0.0,-1.0000,-1.0000,34.5,-0.0921,-0.2660,0.0000,-0.0270,-0.0217,0.0562,0.2439,0.1354,0.5797,0,1
201808,42940,"Sevierville, TN",USA,Total,bdrs_2,219950.000000,-0.0048,0.0010,1352.50000,-0.0339,-0.0048,155.11415734458050,-0.0146,0.0467,388.0,-0.0695,-0.2815,0.1971,-0.0968,0.2380,80.50,14.50,0.2197,-10.50,-0.1154,84.0,-0.0455,-0.1765,0.0,-1.0000,,72.0,0.0000,0.0286,51.5,-0.0965,0.1839,439.5,-0.0728,-0.2468,0.1327,-0.0040,0.0522,0.0623,0.2764,0.1565,0.8219,0,1
201808,49780,"Zanesville, OH",USA,Total,bdrs_2,86950.000000,0.0876,0.2515,1138.00000,0.0035,0.0655,72.39274473131950,-0.0983,0.0691,62.5,-0.0234,-0.2816,0.3360,0.0240,0.2712,50.50,0.50,0.0100,-19.50,-0.2786,20.0,-0.1667,-0.1667,0.0,,,16.0,1.0000,0.0000,15.0,0.5000,0.4286,77.5,0.0473,-0.2051,0.2400,0.0838,0.1193,-0.0818,0.0285,-0.0156,0.5949,0,1
201808,19220,"Danville, KY",USA,Total,bdrs_2,75050.000000,0.0000,0.1008,1200.00000,0.0000,0.2109,68.21942798640700,-0.1089,0.0144,37.0,-0.1778,-0.1294,0.0811,-0.6682,-0.7243,71.00,25.50,0.5604,-5.25,-0.0689,6.0,-0.5000,-0.4000,0.0,,,0.0,-1.0000,-1.0000,15.0,0.0714,0.4286,52.0,-0.1186,-0.0189,0.4054,0.0943,0.1583,-0.2562,-0.2705,-0.0625,-0.0260,1,1
201808,26420,"Houston-The Woodlands-Sugar Land, TX",USA,Total,bdrs_2,229050.000000,-0.0255,0.0457,1284.00000,0.0008,0.0162,164.11551925021350,-0.0185,0.0014,2149.0,0.0332,-0.0667,0.3247,0.0175,0.0033,56.25,2.25,0.0417,-2.25,-0.0385,882.0,0.1484,0.0627,18.0,-0.1000,0.2857,560.0,0.0526,-0.0698,777.0,0.0346,-0.0419,2926.0,0.0336,-0.0602,0.3616,0.0005,0.0093,0.1165,0.0405,0.0588,0.1077,0,1
201808,22060,"Faribault-Northfield, MN",USA,Total,bdrs_2,215000.000000,-0.0442,-0.0945,1328.00000,0.0255,-0.0431,159.27432290928700,0.0097,-0.0110,49.0,0.0208,0.3611,0.2857,-0.2382,0.0830,55.75,6.75,0.1378,-10.25,-0.1553,16.0,-0.2000,0.6000,0.0,,,12.0,0.0000,5.0000,15.5,-0.0882,-0.2051,64.5,-0.0077,0.1622,0.3163,-0.0378,-0.2253,0.1641,1.1658,0.1282,0.5043,1,1
201808,27100,"Jackson, MI",USA,Total,bdrs_2,79950.000000,-0.0589,-0.2007,1049.00000,0.0010,-0.1084,83.94594125809400,-0.0126,-0.0056,140.5,-0.0442,-0.1273,0.2918,-0.2200,0.0213,52.00,7.00,0.1556,-8.75,-0.1440,40.0,-0.1667,-0.1667,0.0,,,34.0,0.4167,0.3077,16.0,0.0667,1.2857,156.5,-0.0340,-0.0685,0.1139,0.0118,0.0704,-0.1582,-0.0904,-0.1383,0.0452,0,1
201808,44060,"Spokane-Spokane Valley, WA",USA,Total,bdrs_2,180050.000000,0.0591,0.2856,1301.50000,0.0015,0.0492,155.78176970491475,0.0349,0.2452,322.0,0.0523,-0.3475,0.3975,-0.0643,0.0662,42.00,1.00,0.0244,0.00,0.0000,142.0,-0.0405,-0.2111,10.0,0.2500,0.2500,64.0,0.1429,-0.4839,123.5,0.0378,-0.0644,445.5,0.0482,-0.2878,0.3835,-0.0053,0.1161,0.1082,0.1753,0.0674,0.7273,0,1
201808,45000,"Susanville, CA",USA,Total,bdrs_2,149725.000000,-0.0182,-0.0015,1078.50000,-0.0638,-0.0227,143.79925629925575,0.1215,0.0387,33.5,0.0469,-0.0946,0.2686,0.2276,0.1698,81.25,-15.75,-0.1624,8.75,0.1207,8.0,-0.3333,-0.4286,0.0,,,2.0,-0.5000,-0.7500,10.5,0.3125,-0.1250,44.0,0.1000,-0.1020,0.3134,0.0634,-0.0109,-0.0422,0.0929,-0.0481,0.1250,0,1
201808,39380,"Pueblo, CO",USA,Total,bdrs_2,134950.000000,0.1012,0.3192,1127.50000,0.0392,0.0440,122.24706681245650,-0.0188,0.1807,91.0,0.2639,0.2466,0.4505,0.3516,-0.0468,35.50,-11.00,-0.2366,0.00,0.0000,56.0,0.2727,0.1667,0.0,,-1.0000,32.0,1.6667,0.6000,3.0,-0.2500,-0.5000,94.0,0.2368,0.1899,0.0330,-0.0226,-0.0492,0.4505,0.8005,0.0505,0.3314,0,1
201808,43900,"Spartanburg, SC",USA,Total,bdrs_2,90000.000000,0.2008,0.0141,1143.25000,0.0775,0.0230,77.28602355247050,0.2017,0.0198,155.5,0.0163,-0.0986,0.3858,0.1805,0.3051,45.50,-7.50,-0.1415,-15.00,-0.2479,64.0,0.0667,0.2800,4.0,,,22.0,0.3750,-0.2143,9.5,0.1875,0.2667,165.0,0.0248,-0.0833,0.0611,0.0088,0.0176,0.3104,0.6354,0.2031,0.5714,0,1
201808,26780,"Hutchinson, MN",USA,Total,bdrs_2,173200.000000,0.0962,0.4439,1194.00000,-0.0837,0.0580,143.89575500426400,0.0933,0.4758,15.0,-0.1176,0.4286,0.2667,-0.5466,-0.4400,40.50,2.00,0.0519,5.50,0.1571,6.0,-0.5000,2.0000,0.0,,,2.0,,-0.5000,12.0,0.0909,-0.0769,27.0,-0.0357,0.1489,0.8000,0.1529,-0.4381,-0.2358,0.0859,-0.0909,-0.1489,1,1
201808,44420,"Staunton-Waynesboro, VA",USA,Total,bdrs_2,126050.000000,-0.0079,0.0443,1131.50000,-0.0022,0.0922,119.00369003690000,-0.0066,0.0734,48.0,0.0000,-0.2131,0.2187,-0.1252,-0.3329,80.75,6.25,0.0839,16.00,0.2471,16.0,0.0000,-0.3333,0.0,,,14.0,0.1667,0.1667,27.0,-0.2500,0.0800,75.0,-0.1071,-0.1279,0.5625,-0.1875,0.1527,0.0215,-0.1066,0.0167,0.1961,1,1
201808,28340,"Kendallville, IN",USA,Total,bdrs_2,114400.000000,-0.0013,0.4545,1000.25000,0.0155,-0.0232,103.48872887864775,-0.0370,0.3086,22.5,-0.1000,-0.2742,0.2222,-0.0742,0.0601,83.00,3.00,0.0375,12.50,0.1773,6.0,0.5000,-0.2500,0.0,,,4.0,0.0000,-0.5000,0.0,,,22.5,-0.1000,-0.2742,0.0000,0.0000,0.0000,0.0009,0.1350,0.1308,0.5806,0,0
201808,15220,"Brownwood, TX",USA,Total,bdrs_2,85300.000000,-0.0421,0.2311,1072.25000,0.0106,0.0251,74.77038801708025,-0.0084,0.1085,41.0,0.0513,-0.2115,0.1829,0.1892,1.3784,141.75,11.25,0.0862,-6.00,-0.0406,12.0,2.0000,1.0000,0.0,,,8.0,1.0000,3.0000,5.0,-0.1667,-0.5652,46.0,0.0222,-0.2756,0.1220,-0.0319,-0.0992,0.0987,0.7018,0.0417,1.2222,0,1
201808,32500,"Maysville, KY",USA,Total,bdrs_2,21250.000000,-0.0576,-0.9206,500.00000,0.0000,,37.20000000000000,0.0000,,4.5,-0.1000,1.2500,0.2222,,-0.5556,150.75,-49.25,-0.2463,71.75,0.9082,0.0,,,0.0,,,0.0,,,0.0,,,4.5,-0.1000,1.2500,0.0000,0.0000,0.0000,0.3857,1.3951,0.8529,0.5750,0,1
